% Model:              gan_lamb_eigen.mph
% Version:            COMSOL 6.2.0.339
% Date:               Jun 20 2024, 11:04
% Table:              Eigenfrequencies (Study 1) 1 - 
% pitch (m)                                       Eigenfrequency (Hz)                               Angular frequency (rad/s)                         Damping ratio (1)                                 Quality factor (1)
3.9E-6                                            1.8531810047254856E9+4632923.556220479i           1.1643879660435474E10+2.9109517217730712E7i       0.0024999765628773425                             200.00187498739032
3.9E-6                                            2.201488592203583E9+5503687.082677484i            1.3832360776457024E10+3.458068581319325E7i        0.0024999765628774154                             200.0018749873845
3.9E-6                                            2.3376571994233336E9+5844106.473118463i           1.468793336863927E10+3.6719603925491035E7i        0.002499976562877257                              200.00187498739714
3.9E-6                                            2.340879231931219E9+5852161.504044917i            1.470817799595207E10+3.677021517745701E7i         0.0024999765628774167                             200.0018749873844
3.9E-6                                            2.407854543834335E9+6019598.737326846i            1.5128996291645498E10+3.782225434148883E7i        0.002499976562877572                              200.00187498737196
3.9E-6                                            2.44668560944932E9+6116675.794635218i             1.5372979072579699E10+3.843220748163302E7i        0.002499976562877064                              200.00187498741258
3.9E-6                                            2.6548815214943156E9+6637162.321728505i           1.6681112568155668E10+4.170252078125049E7i        0.0024999765628776443                             200.00187498736616
3.9E-6                                            2.6555648537740855E9+6638870.641751302i           1.668540607149584E10+4.171325447251769E7i         0.00249997656287776                               200.00187498735693
3.9E-6                                            2.906988751210162E9+7267426.4568922i              1.8265149009740025E10+4.566258713495327E7i        0.0024999765628778156                             200.00187498735247
3.9E-6                                            2.910572428770319E9+7276385.594797945i            1.828766591993167E10+4.571887905860764E7i         0.002499976562877684                              200.00187498736304
3.9E-6                                            2.9522146871692405E9+7380490.590142255i           1.854931194606155E10+4.637299003575901E7i         0.00249997656287741                               200.00187498738492
3.9E-6                                            2.952774198337777E9+7381889.359322689i            1.85528274584149E10+4.638177876172165E7i          0.0024999765628778655                             200.00187498734846
3.9E-6                                            3.17272437354799E9+7931761.360669999i             1.993481516760729E10+4.98367264414165E7i          0.002499976562878001                              200.00187498733766
3.9E-6                                            3.172774197706567E9+7931885.920287647i            1.99351282220284E10+4.983750907257598E7i          0.0024999765628779054                             200.00187498734527
3.9E-6                                            3.46608427158587E9+8665156.522073237i             2.1778049768674595E10+5.444478414390193E7i        0.002499976562877934                              200.001874987343
3.9E-6                                            3.467769608068118E9+8669369.836945659i            2.178863905009751E10+5.447125718200285E7i         0.0024999765628778924                             200.00187498734635
3.9E-6                                            3.4944124490963974E9+8735976.523227187i           2.1956040957387917E10+5.488975933460686E7i        0.002499976562877901                              200.00187498734564
3.9E-6                                            3.4998946823403196E9+8749682.020678606i           2.199048684475666E10+5.497587351482121E7i         0.002499976562878027                              200.00187498733558
3.9E-6                                            3.5851937515620146E9+8962928.360951936i           2.252643670320651E10+5.6315739786836416E7i        0.002499976562878145                              200.00187498732615
3.9E-6                                            3.603020194182105E9+9007494.188966272i            2.2638443545556343E10+5.659575514261839E7i        0.0024999765628778113                             200.0018749873528
3.9E-6                                            3.6825617786647577E9+9206346.9073525i             2.313821806048753E10+5.784518362107545E7i         0.002499976562878182                              200.00187498732316
3.9E-6                                            3.6876226052254925E9+9218998.894678997i           2.3170016171576122E10+5.792467840195192E7i        0.002499976562877935                              200.00187498734294
3.9E-6                                            3.7553296661300673E9+9388265.489031184i           2.359543218184406E10+5.8988211780581914E7i        0.0024999765628780373                             200.00187498733473
3.9E-6                                            3.775883174364857E9+9439648.938471897i            2.3724573682795887E10+5.931106351514E7i           0.0024999765628775867                             200.0018749873708
3.9E-6                                            3.8066443950665703E9+9516551.509589242i           2.39178521327398E10+5.979425662006883E7i          0.0024999765628778894                             200.00187498734655
3.9E-6                                            3.808879288638465E9+9522138.708599225i            2.3931894383193836E10+5.982936202679665E7i        0.0024999765628778954                             200.0018749873461
3.9E-6                                            3.8193600420216446E9+9548340.428297557i           2.3997746898859203E10+5.9993992287028044E7i       0.0024999765628779254                             200.0018749873437
3.9E-6                                            3.8421094083463707E9+9605213.488654874i           2.414068538309837E10+6.035133626423948E7i         0.002499976562877904                              200.00187498734542
3.9E-6                                            3.934558642513003E9+9836335.129570752i            2.4721561052874157E10+6.1803516362613365E7i       0.0024999765628780494                             200.00187498733376
3.9E-6                                            4.0318200905589876E9+1.0079487229994284E7i        2.53326727541917E10+6.333128606740435E7i          0.0024999765628779835                             200.00187498733905
3.9E-6                                            4.0374446958529673E9+1.009354865534635E7i         2.5368013191533516E10+6.341963660857446E7i        0.0024999765628781023                             200.00187498732953
3.9E-6                                            4.1683847194803605E9+1.0420896668502878E7i        2.61907336241109E10+6.547642483517399E7i          0.0024999765628781934                             200.00187498732225
3.9E-6                                            4.16979423837689E9+1.042442044372094E7i           2.619958989253177E10+6.5498565367849916E7i        0.0024999765628782402                             200.0018749873185
3.9E-6                                            4.256217367480201E9+1.0640476916132363E7i         2.6742602427514175E10+6.685608822082642E7i        0.0024999765628776938                             200.0018749873622
3.9E-6                                            4.258344584767196E9+1.06457949261139E7i           2.6755968127917004E10+6.6889502263005845E7i       0.002499976562878024                              200.0018749873358
3.9E-6                                            4.306379830902687E9+1.0765882290913112E7i         2.7057782480662273E10+6.764403342909017E7i        0.0024999765628784514                             200.00187498730162
3.9E-6                                            4.308191016822358E9+1.0770410227411522E7i         2.706916249742132E10+6.767248329316881E7i         0.00249997656287814                               200.00187498732652
3.925E-6                                          10.576168117752125-4796.805188042196i             66.45202412372133-30139.21587890954i              -0.9999975693582654                               -0.5000012153238212
3.925E-6                                          15.624078303135992-6652.569403589757i             98.16897923248743-41799.32633162762i              -0.999997242102042                                -0.500001378952782
3.925E-6                                          1.9738658862622815E8+493463.3874696859i           1.240216513490618E9+3100521.9057805976i           0.002499976563035519                              200.00187497473595
3.925E-6                                          1.987200866192526E8+496797.11162511323i           1.2485951284875426E9+3121468.3124121684i          0.002499976563077298                              200.0018749713936
3.925E-6                                          6.483983346144009E8+1620985.705450331i            4.0740068892489166E9+1.0184953567633657E7i        0.002499976562896407                              200.00187498586513
3.925E-6                                          6.495388746488172E8+1623837.0377138054i           4.0811731136354113E9+1.0202869016617406E7i        0.0024999765628935257                             200.00187498609566
3.925E-6                                          9.293406385590277E8+2323337.075639381i            5.839219445558977E9+1.4597957377282945E7i         0.002499976562886783                              200.00187498663507
3.925E-6                                          9.405329322291667E8+2351317.634935642i            5.909542700700834E9+1.477376441633988E7i          0.0024999765628848925                             200.0018749867863
3.925E-6                                          1.1872391703461049E9+2968079.3754908075i          7.459643711226728E9+1.8648992722626604E7i         0.002499976562883214                              200.0018749869206
3.925E-6                                          1.1898393202380679E9+2974579.7095935396i          7.475980934824374E9+1.8689835526352648E7i         0.002499976562882917                              200.00187498694436
3.925E-6                                          1.7518188016461585E9+4379519.632293219i           1.1007002155344093E10+2.7517333406129297E7i       0.002499976562880952                              200.00187498710156
3.925E-6                                          1.7535848356714091E9+4383934.689762109i           1.1018098474383528E10+2.754507403034818E7i        0.0024999765628807786                             200.00187498711546
3.925E-6                                          1.841225539148135E9+4603035.079084258i            1.1568761254779373E10+2.892172237733443E7i        0.002499976562880236                              200.00187498715883
3.925E-6                                          1.8419693337238433E9+4604894.553902936i           1.1573434653929024E10+2.8933405802194223E7i       0.0024999765628808067                             200.00187498711318
3.925E-6                                          2.2014599762173195E9+5503615.543164747i           1.3832180976912582E10+3.458023631717794E7i        0.002499976562880051                              200.00187498717364
3.925E-6                                          2.319602021926437E9+5798968.811490258i            1.4574489342672249E10+3.643599563314826E7i        0.002499976562879583                              200.0018749872111
3.925E-6                                          2.3227187151064653E9+5806760.495743234i           1.459407210346799E10+3.6484952229164734E7i        0.002499976562879851                              200.00187498718964
3.925E-6                                          2.405093362280672E9+6012695.826591869i            1.511164727627707E10+3.777888207418205E7i         0.0024999765628801723                             200.00187498716394
3.925E-6                                          2.4439797686417413E9+6109911.234901081i           1.5355977773373953E10+3.8389704499301955E7i       0.0024999765628797533                             200.00187498719745
3.925E-6                                          2.6418195224535074E9+6604507.528222258i           1.659904160770007E10+4.149734466248306E7i         0.0024999765628793778                             200.0018749872275
3.925E-6                                          2.642297593799168E9+6605702.699116356i            1.6602045418554907E10+4.150485414268442E7i        0.0024999765628792715                             200.00187498723602
3.925E-6                                          2.8854028899772897E9+7213462.141089064i           1.8129521043598824E10+4.5323519338787004E7i       0.0024999765628792594                             200.00187498723696
3.925E-6                                          2.888911125257779E9+7222232.674474647i            1.8151563935967323E10+4.537862622529143E7i        0.002499976562879207                              200.00187498724117
3.925E-6                                          2.9445096360859947E9+7361228.082829879i           1.8500899682304234E10+4.625196013283445E7i        0.002499976562879384                              200.001874987227
3.925E-6                                          2.945081530181304E9+7362657.809132288i            1.850449299888114E10+4.6260943368131034E7i        0.0024999765628793396                             200.00187498723056
3.925E-6                                          3.1631990969233055E9+7907948.317942525i           1.9874966089472248E10+4.9687104681232E7i          0.002499976562879153                              200.00187498724546
3.925E-6                                          3.1632410141008396E9+7908053.110232571i           1.987522946286625E10+4.968776311060912E7i         0.002499976562879519                              200.00187498721618
3.925E-6                                          3.44318989329429E9+8607920.934067875i             2.163420014737593E10+5.408516233829885E7i         0.0024999765628789176                             200.0018749872643
3.925E-6                                          3.4453126770295954E9+8613227.86023924i            2.164753799095192E10+5.411850673884506E7i         0.0024999765628792602                             200.0018749872369
3.925E-6                                          3.4827359646645236E9+8706785.494594028i           2.1882675441966057E10+5.470634669239754E7i        0.0024999765628789723                             200.00187498725995
3.925E-6                                          3.487756625803142E9+8719337.068993341i            2.1914221186264553E10+5.478521056024528E7i        0.0024999765628788617                             200.0018749872688
3.925E-6                                          3.572572939898449E9+8931376.528994232i            2.2447137804797314E10+5.6117493779865175E7i       0.0024999765628791215                             200.001874987248
3.925E-6                                          3.5902837832037477E9+8975653.360528678i           2.2558418315230927E10+5.639569331721087E7i        0.0024999765628790247                             200.00187498725575
3.925E-6                                          3.6827946009154725E9+9206928.959344644i           2.3139680925832405E10+5.784884076160051E7i        0.00249997656287904                               200.00187498725452
3.925E-6                                          3.68796783099493E9+9219861.95371246i              2.317218528905831E10+5.79301011617902E7i          0.0024999765628790074                             200.00187498725714
3.925E-6                                          3.752932244116385E9+9382271.971460229i            2.3580368735072582E10+5.895055339904176E7i        0.002499976562879103                              200.0018749872495
3.925E-6                                          3.77317171261519E9+9432870.326469695i             2.37075370661694E10+5.926847223980469E7i          0.0024999765628791514                             200.00187498724563
3.925E-6                                          3.7937933119832644E9+9484424.00268208i            2.3837106396329426E10+5.959239354071345E7i        0.002499976562879322                              200.001874987232
3.925E-6                                          3.796056095790418E9+9490080.926844137i            2.385132388629986E10+5.962793704349231E7i         0.002499976562879249                              200.00187498723778
3.925E-6                                          3.8173901714924474E9+9543415.782757673i           2.3985369837293106E10+5.996304982652878E7i        0.002499976562879043                              200.0018749872543
3.925E-6                                          3.8405003057258377E9+9601190.757249473i           2.4130575093155293E10+6.032606069737833E7i        0.0024999765628789493                             200.00187498726177
3.925E-6                                          3.934422209200135E9+9835994.048422346i            2.4720703817087337E10+6.180137328655314E7i        0.0024999765628785624                             200.00187498729272
3.925E-6                                          4.003627230875131E9+1.000900552129603E7i          2.5155531792458717E10+6.288843643088657E7i        0.002499976562878845                              200.00187498727013
3.925E-6                                          4.0090800021948614E9+1.002263736439704E7i         2.5189792565098255E10+6.297408782716861E7i        0.002499976562878887                              200.00187498726677
3.925E-6                                          4.151462369291119E9+1.0378591057441482E7i         2.6084407362038914E10+6.5210610841341764E7i       0.0024999765628789853                             200.0018749872589
3.925E-6                                          4.152817010066156E9+1.0381977638212658E7i         2.609291882105313E10+6.52318893558848E7i          0.0024999765628788842                             200.00187498726697
3.925E-6                                          4.239334704251513E9+1.0598270521855332E7i         2.6636525525969624E10+6.659089762443595E7i        0.0024999765628791943                             200.00187498724216
3.925E-6                                          4.2413625659265504E9+1.0603340144356743E7i        2.664926695665121E10+6.662275100204976E7i         0.0024999765628789016                             200.0018749872656
3.925E-6                                          4.2887143398984413E9+1.0721718839424076E7i        2.6946786927140285E10+6.736654627957992E7i        0.002499976562878855                              200.0018749872693
3.925E-6                                          4.2904366749097185E9+1.0726024650040528E7i        2.695760867717718E10+6.739360048558071E7i         0.0024999765628787173                             200.00187498728036
3.95E-6                                           11.193330141944328-4847.347323196515i             70.32976748627499-30456.781479904643i             -0.9999973338866102                               -0.500001333060249
3.95E-6                                           15.566303577198527-6522.7515139740135i            97.80596992335082-40983.65647498492i              -0.9999971524099122                               -0.5000014237990983
3.95E-6                                           1.9511008631066537E8+487772.1672461343i           1.2259128275897136E9+3064762.914492055i           0.002499976563014039                              200.0018749764544
3.95E-6                                           1.964277693658747E8+491066.3542963106i            1.2341920744017243E9+3085460.902164824i           0.002499976563016659                              200.0018749762448
3.95E-6                                           6.419325150337268E8+1604821.257522581i            4.0333809466607513E9+1.0083389345915347E7i        0.002499976562891552                              200.00187498625354
3.95E-6                                           6.430574170885886E8+1607633.495082726i            4.040448914723875E9+1.010105915563355E7i          0.0024999765628905424                             200.00187498633431
3.95E-6                                           9.235039100095048E8+2308745.345459813i            5.802546198494619E9+1.4506274832612354E7i         0.0024999765628830406                             200.00187498693447
3.95E-6                                           9.346359968387733E8+2336575.3885964826i           5.872491162898526E9+1.4681136150746852E7i         0.0024999765628831794                             200.00187498692335
3.95E-6                                           1.1766724038857691E9+2941662.624443377i           7.393250759458749E9+1.8483011380581968E7i         0.0024999765628830424                             200.00187498693433
3.95E-6                                           1.1792515213071167E9+2948110.377696755i           7.40945583214605E9+1.852352380908791E7i           0.0024999765628815184                             200.00187498705625
3.95E-6                                           1.7374543678173594E9+4343608.772160549i           1.091674775576503E10+2.7291698817375522E7i        0.002499976562879738                              200.00187498719868
3.95E-6                                           1.7392211222540102E9+4348025.630647487i           1.0927848601282787E10+2.7319450757724546E7i       0.0024999765628800266                             200.0018749871756
3.95E-6                                           1.8301350032204013E9+4575308.912551452i           1.149907736238949E10+2.8747513735151097E7i        0.0024999765628797395                             200.00187498719856
3.95E-6                                           1.8308845470140193E9+4577182.760324423i           1.1503786884940638E10+2.8759287467946116E7i       0.0024999765628799585                             200.00187498718105
3.95E-6                                           2.2014325533570175E9+5503546.986440659i           1.3832008673999653E10+3.4579805562576436E7i       0.0024999765628792286                             200.00187498723943
3.95E-6                                           2.301736339642275E9+5754304.884927215i            1.4462235950241663E10+3.6155363906006396E7i       0.0024999765628794034                             200.00187498722548
3.95E-6                                           2.304777406293949E9+5761907.504040173i            1.4481343535545616E10+3.620313257071302E7i        0.002499976562879334                              200.001874987231
3.95E-6                                           2.402412771825877E9+6005994.392336953i            1.5094804629716936E10+3.773677572093453E7i        0.0024999765628794957                             200.00187498721806
3.95E-6                                           2.441324371866252E9+6103272.784451133i            1.5339293423369467E10+3.83479938849724E7i         0.00249997656287923                               200.00187498723935
3.95E-6                                           2.628811902102828E9+6571988.680586389i            1.651731231863131E10+4.129302271681096E7i         0.002499976562879117                              200.00187498724833
3.95E-6                                           2.629091055286381E9+6572686.559184017i            1.651906628981266E10+4.129740761736176E7i         0.0024999765628792923                             200.00187498723434
3.95E-6                                           2.864069501463178E9+7160129.003133345i            1.7995479410334602E10+4.4988417349997856E7i       0.002499976562879103                              200.00187498724952
3.95E-6                                           2.867513863895484E9+7168739.855395949i            1.8017120977761868E10+4.504252093041654E7i        0.0024999765628788678                             200.0018749872683
3.95E-6                                           2.93691949569553E9+7342252.850447295i             1.8453209423723434E10+4.613273523152788E7i        0.002499976562879086                              200.00187498725086
3.95E-6                                           2.9375148892775393E9+7343741.325099624i           1.8456950391929905E10+4.61420875935935E7i         0.0024999765628791588                             200.00187498724503
3.95E-6                                           3.1536651026156087E9+7884113.481139353i           1.9815062236519394E10+4.953734598483128E7i        0.002499976562878924                              200.00187498726382
3.95E-6                                           3.153699791592979E9+7884200.203040839i            1.9815280193792328E10+4.953789087460851E7i        0.0024999765628789463                             200.00187498726203
3.95E-6                                           3.419537424601528E9+8548790.13190012i             2.1485587303607044E10+5.371363255091667E7i        0.002499976562878613                              200.00187498728866
3.95E-6                                           3.4219230011517615E9+8554754.036001667i           2.1500576323136623E10+5.3751104865540944E7i       0.0024999765628786513                             200.00187498728562
3.95E-6                                           3.472231853251668E9+8680525.380186291i            2.1816676163471825E10+5.4541349527385995E7i       0.0024999765628788916                             200.0018749872664
3.95E-6                                           3.4769801048014007E9+8692395.934869811i           2.18465103078439E10+5.461593442216156E7i          0.002499976562878802                              200.00187498727357
3.95E-6                                           3.5601268968872347E9+8900261.615931593i           2.236893701021673E10+5.592199301527583E7i         0.0024999765628786756                             200.00187498728366
3.95E-6                                           3.577722069235316E9+8944249.271881262i            2.2479490738591484E10+5.6198375608836055E7i       0.0024999765628788413                             200.0018749872704
3.95E-6                                           3.683045912356931E9+9207557.234020129i            2.3141259962188904E10+5.7852788327810384E7i       0.002499976562878641                              200.00187498728644
3.95E-6                                           3.68833442784999E9+9220778.440122174i             2.317448868503168E10+5.793585961573395E7i         0.0024999765628790256                             200.00187498725566
3.95E-6                                           3.7503870374874606E9+9375908.99465558i            2.356437673017799E10+5.891057363667286E7i         0.002499976562878918                              200.00187498726427
3.95E-6                                           3.7702933550167055E9+9425674.477445953i           2.368945181199779E10+5.922325938694603E7i         0.0024999765628788053                             200.0018749872733
3.95E-6                                           3.7811625255815854E9+9452847.234029662i           2.3757744824792274E10+5.939399085186836E7i        0.002499976562878851                              200.00187498726964
3.95E-6                                           3.7834342508865643E9+9458526.511797229i           2.3772018495850464E10+5.942967480649293E7i        0.0024999765628789523                             200.00187498726154
3.95E-6                                           3.8157917730639E9+9539419.81166037i               2.397532680377184E10+5.993794239964229E7i         0.002499976562878886                              200.00187498726683
3.95E-6                                           3.839269407966634E9+9598113.532083234i            2.412284113444002E10+6.030672592142694E7i         0.0024999765628787502                             200.0018749872777
3.95E-6                                           3.934257889592178E9+9835583.251972552i            2.471967136654094E10+6.179879217633556E7i         0.002499976562879233                              200.00187498723906
3.95E-6                                           3.975836705225168E9+9939529.641392153i            2.498091877001607E10+6.245190660307115E7i         0.0024999765628787207                             200.00187498728005
3.95E-6                                           3.981071400080427E9+9952616.296738278i            2.5013809327818203E10+6.2534132483662054E7i       0.0024999765628784852                             200.00187498729892
3.95E-6                                           4.1348352786663036E9+1.0337023590671998E7i        2.597993627052393E10+6.494943474487907E7i         0.0024999765628783855                             200.00187498730688
3.95E-6                                           4.1361364427186456E9+1.0340276480474032E7i        2.5988111725379833E10+6.496987325428908E7i        0.0024999765628787754                             200.00187498727567
3.95E-6                                           4.2226892533022513E9+1.0556657154562863E7i        2.6531939073133842E10+6.632943312648164E7i        0.0024999765628789046                             200.00187498726532
3.95E-6                                           4.2246066439009027E9+1.0561450601098932E7i        2.6543986393571415E10+6.635955123932782E7i        0.002499976562878501                              200.00187498729764
3.95E-6                                           4.2714314400906515E9+1.067851185994613E7i         2.683819526500252E10+6.7095068820956476E7i        0.0024999765628787624                             200.00187498727675
3.95E-6                                           4.2730724822406144E9+1.0682614439680113E7i        2.684850623692763E10+6.712084608966257E7i         0.002499976562878771                              200.001874987276
3.975E-6                                          11.390864583156867-3742.087299316181i             71.57091298496356-23512.227937246767i             -0.9999953671041817                               -0.500002316458641
3.975E-6                                          17.439736961059946-6495.335939032467i             109.57709903480863-40811.399337324314i            -0.9999963955062122                               -0.5000018022533901
3.975E-6                                          1.9287185863510466E8+482176.63296128274i          1.2118496283445077E9+3029605.135687656i           0.0024999765626639832                             200.00187500445938
3.975E-6                                          1.9417398702554616E8+485431.9335794883i           1.2200311423153913E9+3050058.792702418i           0.00249997656260158                               200.00187500945174
3.975E-6                                          6.355603533754684E8+1588890.9529166033i           3.9933434741546087E9+9983296.290076174i           0.0024999765628537446                             200.00187498927818
3.975E-6                                          6.366701868299325E8+1591665.51921472i             4.000316763409114E9+1.0000729404274296E7i         0.002499976562858323                              200.00187498891194
3.975E-6                                          9.177396181691691E8+2294334.7059130394i           5.766328084697126E9+1.4415730113945005E7i         0.0024999765628701378                             200.00187498796672
3.975E-6                                          9.288120448361841E8+2322015.599578025i            5.83589819324614E9+1.4589654298310444E7i          0.002499976562872338                              200.00187498779073
3.975E-6                                          1.1662462732442598E9+2915597.4607323324i          7.327741448601282E9+1.83192391269235E7i           0.002499976562871486                              200.00187498785886
3.975E-6                                          1.1688044638732123E9+2921992.8973349016i          7.343815034374082E9+1.835942284021776E7i          0.0024999765628727125                             200.00187498776071
3.975E-6                                          1.72327185580713E9+4308152.713726181i             1.0827636404683458E10+2.70689218319702E7i         0.0024999765628752374                             200.00187498755872
3.975E-6                                          1.7250377882879531E9+4312567.517336114i           1.0838732085700438E10+2.709666086114622E7i        0.002499976562875372                              200.00187498754798
3.975E-6                                          1.8191708144078555E9+4547898.611827564i           1.143018733233736E10+2.857528973637739E7i         0.0024999765628765415                             200.0018749874544
3.975E-6                                          1.8199247705657346E9+4549783.490441006i           1.1434924578590803E10+2.8587132777987182E7i       0.0024999765628760814                             200.00187498749122
3.975E-6                                          2.201406149133868E9+5503480.976289783i            1.3831842771372713E10+3.4579390808566324E7i       0.0024999765628767015                             200.00187498744162
3.975E-6                                          2.284070703199494E9+5710141.069835981i            1.4351239482902405E10+3.587787447191616E7i        0.0024999765628766087                             200.00187498744904
3.975E-6                                          2.2870529928391933E9+5717596.747337602i           1.436997776134832E10+3.5924719875249416E7i        0.002499976562876639                              200.00187498744657
3.975E-6                                          2.399796409300933E9+5999453.526898588i            1.507836553914195E10+3.769567825131596E7i         0.0024999765628769305                             200.00187498742326
3.975E-6                                          2.4387155822373457E9+6096750.851135559i           1.53229019147036E10+3.8307015369389586E7i         0.002499976562877125                              200.00187498740772
3.975E-6                                          2.6158614721566267E9+6539612.808064582i           1.643594236747168E10+4.1089599110274814E7i        0.002499976562877499                              200.0018749873778
3.975E-6                                          2.6159482542144628E9+6539829.76185331i            1.64364876352224E10+4.109096227113249E7i          0.002499976562877534                              200.001874987375
3.975E-6                                          2.842988520318956E9+7107426.879654872i            1.7863023699348297E10+4.4657280142100744E7i       0.0024999765628776548                             200.00187498736534
3.975E-6                                          2.846376402345725E9+7115896.5317853065i           1.788431038992135E10+4.4710496535923615E7i        0.002499976562877131                              200.00187498740726
3.975E-6                                          2.9294417003099527E9+7323558.478817768i           1.840622504962668E10+4.601527503037828E7i         0.0024999765628774913                             200.00187498737841
3.975E-6                                          2.930066031030004E9+7325119.295862478i            1.8410147835233727E10+4.60250819331008E7i         0.002499976562877364                              200.0018749873886
3.975E-6                                          3.1441191315239325E9+7860248.702560092i           1.9755083131213413E10+4.938739915870298E7i        0.0024999765628776526                             200.00187498736554
3.975E-6                                          3.1441473362814527E9+7860319.214013381i           1.9755260346931458E10+4.938784219523027E7i        0.0024999765628777103                             200.0018749873609
3.975E-6                                          3.3957449412124677E9+8489309.295176534i           2.1336094721555584E10+5.3339903431556284E7i       0.002499976562877483                              200.0018749873791
3.975E-6                                          3.3982779251401744E9+8495641.715419013i           2.1352009928953472E10+5.337969120138272E7i        0.0024999765628776582                             200.00187498736508
3.975E-6                                          3.4622759726035314E9+8655635.834120464i           2.175412152046342E10+5.438496389724282E7i         0.0024999765628776864                             200.0018749873628
3.975E-6                                          3.4668771404778E9+8667138.681913637i              2.178303151084689E10+5.445723842148761E7i         0.0024999765628776443                             200.00187498736616
3.975E-6                                          3.547848545290024E9+8869565.928782865i            2.2291789851864746E10+5.572912632478916E7i        0.0024999765628779588                             200.001874987341
3.975E-6                                          3.5653309746695127E9+8913271.729070684i           2.2401635195275757E10+5.60037379669961E7i         0.00249997656287758                               200.0018749873713
3.975E-6                                          3.683311597578351E9+9208221.442918759i            2.3142929311668465E10+5.7856961675403155E7i       0.0024999765628776526                             200.0018749873655
3.975E-6                                          3.6887189170524883E9+9221739.65711538i            2.317690450193959E10+5.7941899120222665E7i        0.002499976562877542                              200.00187498737438
3.975E-6                                          3.7477283313364787E9+9369262.270814724i           2.3547671586754032E10+5.886881103909512E7i        0.0024999765628775403                             200.0018749873745
3.975E-6                                          3.767291607233851E9+9418170.15488691i             2.36705912744327E10+5.917610833770273E7i          0.002499976562877842                              200.00187498735033
3.975E-6                                          3.7687444888849463E9+9421802.336312257i           2.3679719999075935E10+5.919893000666747E7i        0.002499976562877471                              200.00187498738003
3.975E-6                                          3.771011904272681E9+9427470.839354558i            2.3693966590125423E10+5.923454626169656E7i        0.0024999765628777064                             200.0018749873612
3.975E-6                                          3.81451862613137E9+9536236.964217497i             2.3967327385671486E10+5.991794397935424E7i        0.00249997656287778                               200.0018749873553
3.975E-6                                          3.8383632805108914E9+9595848.227598071i           2.411714776772367E10+6.029249259356947E7i         0.002499976562877742                              200.00187498735838
3.975E-6                                          3.933798854062536E9+9834435.670314455i            2.4716787161245617E10+6.179158170812261E7i        0.0024999765628776235                             200.00187498736784
3.975E-6                                          3.9487052833734684E9+9871701.51068286i            2.481044701887458E10+6.202572988878507E7i         0.00249997656287791                               200.0018749873449
3.975E-6                                          3.9534147628705287E9+9883475.1358406i             2.4840037551254974E10+6.209970575738843E7i        0.0024999765628778564                             200.0018749873492
3.975E-6                                          4.1184962465002112E9+1.0296176265548455E7i        2.5877275103684402E10+6.469278343182523E7i        0.0024999765628777788                             200.00187498735542
3.975E-6                                          4.119745445753404E9+1.0299299244163262E7i         2.5885124054077805E10+6.471240568517242E7i        0.0024999765628778564                             200.0018749873492
3.975E-6                                          4.206277687700517E9+1.0515628496981477E7i         2.6428822165277214E10+6.607164246799298E7i        0.0024999765628778235                             200.00187498735184
3.975E-6                                          4.208075764110808E9+1.0520123659912812E7i         2.644011981255954E10+6.6099886409676515E7i        0.002499976562877871                              200.00187498734803
3.975E-6                                          4.2545239108862176E9+1.0636243301109122E7i        2.6731962125924515E10+6.682948763311613E7i        0.002499976562878114                              200.0018749873286
3.975E-6                                          4.256091676842864E9+1.0640162691503689E7i         2.674181268994841E10+6.685411388925638E7i         0.0024999765628778764                             200.0018749873476
4.0E-6                                            20.319784064898762-8400.175324581016i             127.67296868163379-52779.85817713995i             -0.999997074301465                                -0.5000014628535474
4.0E-6                                            2129.9269903992117+8.015144487442605i             13382.725971441563+50.36063807842083i             0.003763080975558158                              132.86984873500833
4.0E-6                                            1.9067116867528796E8+476674.94252156484i          1.19802228552333E9+2995036.99515217i              0.002499976563052088                              200.0018749734104
4.0E-6                                            1.9195802517525464E8+479892.0636691698i           1.206107843376369E9+3015250.763478218i            0.0024999765630747297                             200.00187497159905
4.0E-6                                            6.292807104599645E8+1573191.9437728028i           3.9538873140535803E9+9884656.506486569i           0.0024999765628960307                             200.00187498589526
4.0E-6                                            6.303753768804736E8+1575928.592719295i            3.960765306023186E9+9901851.378938077i            0.0024999765628946815                             200.0018749860032
4.0E-6                                            9.120466281906029E8+2280102.3199313395i           5.730557973709879E9+1.432630539545868E7i          0.002499976562884185                              200.00187498684292
4.0E-6                                            9.2305990639776E8+2307635.3433685005i             5.79975644152497E9+1.4499300483781282E7i          0.002499976562883671                              200.00187498688402
4.0E-6                                            1.1559586185749485E9+2889878.484815675i           7.263102207937728E9+1.8157642035328254E7i         0.002499976562883557                              200.00187498689314
4.0E-6                                            1.1584962753789492E9+2896222.587175317i           7.279046775883289E9+1.81975032060616E7i           0.0024999765628835745                             200.00187498689178
4.0E-6                                            1.709269549920326E9+4273147.167802061i            1.0739657322068857E10+2.6848975500149973E7i       0.002499976562880825                              200.0018749871117
4.0E-6                                            1.7110318874181266E9+4277552.984009529i           1.0750730415141329E10+2.687665805981087E7i        0.0024999765628803236                             200.0018749871518
4.0E-6                                            1.808331506156416E9+4520800.510567039i            1.1362081949991924E10+2.8405027344684795E7i       0.002499976562879848                              200.0018749871899
